Temperature - (Celsius), Year, Statistics, Country, ISO3
27.3188, 1944, Jun Average, Bahamas, The, BHS
27.6788, 1944, Jul Average, Bahamas, The, BHS
27.6072, 1944, Aug Average, Bahamas, The, BHS
27.4857, 1944, Sep Average, Bahamas, The, BHS
25.1357, 1944, Oct Average, Bahamas, The, BHS
22.222, 1944, Nov Average, Bahamas, The, BHS
20.4614, 1944, Dec Average, Bahamas, The, BHS
20.1471, 1945, Jan Average, Bahamas, The, BHS
21.8449, 1945, Feb Average, Bahamas, The, BHS
23.2804, 1945, Mar Average, Bahamas, The, BHS
24.9331, 1945, Apr Average, Bahamas, The, BHS
24.7033, 1945, May Average, Bahamas, The, BHS
27.2604, 1945, Jun Average, Bahamas, The, BHS
27.2764, 1945, Jul Average, Bahamas, The, BHS
27.4848, 1945, Aug Average, Bahamas, The, BHS
27.3601, 1945, Sep Average, Bahamas, The, BHS
25.8799, 1945, Oct Average, Bahamas, The, BHS
22.6468, 1945, Nov Average, Bahamas, The, BHS
20.8228, 1945, Dec Average, Bahamas, The, BHS
21.6353, 1946, Jan Average, Bahamas, The, BHS
21.9831, 1946, Feb Average, Bahamas, The, BHS
22.8899, 1946, Mar Average, Bahamas, The, BHS
23.6432, 1946, Apr Average, Bahamas, The, BHS
25.9421, 1946, May Average, Bahamas, The, BHS
26.6962, 1946, Jun Average, Bahamas, The, BHS
27.4433, 1946, Jul Average, Bahamas, The, BHS
27.5051, 1946, Aug Average, Bahamas, The, BHS
27.1632, 1946, Sep Average, Bahamas, The, BHS
26.1208, 1946, Oct Average, Bahamas, The, BHS
24.8285, 1946, Nov Average, Bahamas, The, BHS
23.2372, 1946, Dec Average, Bahamas, The, BHS
23.4571, 1947, Jan Average, Bahamas, The, BHS
19.1692, 1947, Feb Average, Bahamas, The, BHS
21.1315, 1947, Mar Average, Bahamas, The, BHS
25.3299, 1947, Apr Average, Bahamas, The, BHS
25.5149, 1947, May Average, Bahamas, The, BHS
26.7207, 1947, Jun Average, Bahamas, The, BHS
27.1782, 1947, Jul Average, Bahamas, The, BHS
27.5856, 1947, Aug Average, Bahamas, The, BHS
27.4203, 1947, Sep Average, Bahamas, The, BHS
26.0947, 1947, Oct Average, Bahamas, The, BHS
25.1489, 1947, Nov Average, Bahamas, The, BHS
22.5246, 1947, Dec Average, Bahamas, The, BHS
21.2628, 1948, Jan Average, Bahamas, The, BHS
22.5129, 1948, Feb Average, Bahamas, The, BHS
24.5754, 1948, Mar Average, Bahamas, The, BHS
24.507, 1948, Apr Average, Bahamas, The, BHS
25.6533, 1948, May Average, Bahamas, The, BHS
27.3125, 1948, Jun Average, Bahamas, The, BHS
27.8296, 1948, Jul Average, Bahamas, The, BHS
27.9303, 1948, Aug Average, Bahamas, The, BHS
27.5978, 1948, Sep Average, Bahamas, The, BHS
26.0411, 1948, Oct Average, Bahamas, The, BHS
25.7454, 1948, Nov Average, Bahamas, The, BHS
23.7387, 1948, Dec Average, Bahamas, The, BHS
22.2593, 1949, Jan Average, Bahamas, The, BHS
23.3026, 1949, Feb Average, Bahamas, The, BHS
22.0205, 1949, Mar Average, Bahamas, The, BHS
24.5612, 1949, Apr Average, Bahamas, The, BHS
25.2257, 1949, May Average, Bahamas, The, BHS
26.6467, 1949, Jun Average, Bahamas, The, BHS
27.4152, 1949, Jul Average, Bahamas, The, BHS
27.5843, 1949, Aug Average, Bahamas, The, BHS
27.5933, 1949, Sep Average, Bahamas, The, BHS
26.4425, 1949, Oct Average, Bahamas, The, BHS
22.2692, 1949, Nov Average, Bahamas, The, BHS
22.7543, 1949, Dec Average, Bahamas, The, BHS
22.9363, 1950, Jan Average, Bahamas, The, BHS
21.6875, 1950, Feb Average, Bahamas, The, BHS
22.2779, 1950, Mar Average, Bahamas, The, BHS
22.0266, 1950, Apr Average, Bahamas, The, BHS
25.255, 1950, May Average, Bahamas, The, BHS
27.1182, 1950, Jun Average, Bahamas, The, BHS
27.2972, 1950, Jul Average, Bahamas, The, BHS
27.6182, 1950, Aug Average, Bahamas, The, BHS
27.2016, 1950, Sep Average, Bahamas, The, BHS
26.282, 1950, Oct Average, Bahamas, The, BHS
22.2219, 1950, Nov Average, Bahamas, The, BHS
19.8991, 1950, Dec Average, Bahamas, The, BHS
19.863, 1951, Jan Average, Bahamas, The, BHS
20.0407, 1951, Feb Average, Bahamas, The, BHS
21.5152, 1951, Mar Average, Bahamas, The, BHS
23.6446, 1951, Apr Average, Bahamas, The, BHS
25.1845, 1951, May Average, Bahamas, The, BHS
27.0377, 1951, Jun Average, Bahamas, The, BHS
27.5206, 1951, Jul Average, Bahamas, The, BHS
28.1225, 1951, Aug Average, Bahamas, The, BHS
28.029, 1951, Sep Average, Bahamas, The, BHS
26.0299, 1951, Oct Average, Bahamas, The, BHS
23.2769, 1951, Nov Average, Bahamas, The, BHS
22.935, 1951, Dec Average, Bahamas, The, BHS
21.158, 1952, Jan Average, Bahamas, The, BHS
20.6437, 1952, Feb Average, Bahamas, The, BHS
23.2138, 1952, Mar Average, Bahamas, The, BHS
23.0145, 1952, Apr Average, Bahamas, The, BHS
25.5236, 1952, May Average, Bahamas, The, BHS
27.6658, 1952, Jun Average, Bahamas, The, BHS
27.8007, 1952, Jul Average, Bahamas, The, BHS
27.8734, 1952, Aug Average, Bahamas, The, BHS
27.5178, 1952, Sep Average, Bahamas, The, BHS
26.1515, 1952, Oct Average, Bahamas, The, BHS
23.4618, 1952, Nov Average, Bahamas, The, BHS
20.3106, 1952, Dec Average, Bahamas, The, BHS
20.5906, 1953, Jan Average, Bahamas, The, BHS
21.9904, 1953, Feb Average, Bahamas, The, BHS
23.0358, 1953, Mar Average, Bahamas, The, BHS
24.13, 1953, Apr Average, Bahamas, The, BHS
26.2348, 1953, May Average, Bahamas, The, BHS
26.8778, 1953, Jun Average, Bahamas, The, BHS
27.6024, 1953, Jul Average, Bahamas, The, BHS
27.8335, 1953, Aug Average, Bahamas, The, BHS
27.5995, 1953, Sep Average, Bahamas, The, BHS
25.1066, 1953, Oct Average, Bahamas, The, BHS
23.8385, 1953, Nov Average, Bahamas, The, BHS
22.4414, 1953, Dec Average, Bahamas, The, BHS
21.7356, 1954, Jan Average, Bahamas, The, BHS
20.5476, 1954, Feb Average, Bahamas, The, BHS
21.6023, 1954, Mar Average, Bahamas, The, BHS
24.6123, 1954, Apr Average, Bahamas, The, BHS
25.8242, 1954, May Average, Bahamas, The, BHS
26.8492, 1954, Jun Average, Bahamas, The, BHS
27.6444, 1954, Jul Average, Bahamas, The, BHS
28.2628, 1954, Aug Average, Bahamas, The, BHS
27.4401, 1954, Sep Average, Bahamas, The, BHS
25.4333, 1954, Oct Average, Bahamas, The, BHS
22.618, 1954, Nov Average, Bahamas, The, BHS
19.8384, 1954, Dec Average, Bahamas, The, BHS
19.8973, 1955, Jan Average, Bahamas, The, BHS
21.143, 1955, Feb Average, Bahamas, The, BHS
22.3858, 1955, Mar Average, Bahamas, The, BHS
23.5916, 1955, Apr Average, Bahamas, The, BHS
25.1122, 1955, May Average, Bahamas, The, BHS
26.5254, 1955, Jun Average, Bahamas, The, BHS
27.2177, 1955, Jul Average, Bahamas, The, BHS
27.9357, 1955, Aug Average, Bahamas, The, BHS
27.516, 1955, Sep Average, Bahamas, The, BHS
25.366, 1955, Oct Average, Bahamas, The, BHS
23.3441, 1955, Nov Average, Bahamas, The, BHS
21.9018, 1955, Dec Average, Bahamas, The, BHS
18.6253, 1956, Jan Average, Bahamas, The, BHS
22.2512, 1956, Feb Average, Bahamas, The, BHS
21.6783, 1956, Mar Average, Bahamas, The, BHS
23.2202, 1956, Apr Average, Bahamas, The, BHS
25.7904, 1956, May Average, Bahamas, The, BHS
26.5538, 1956, Jun Average, Bahamas, The, BHS
27.5756, 1956, Jul Average, Bahamas, The, BHS
27.8886, 1956, Aug Average, Bahamas, The, BHS
26.8347, 1956, Sep Average, Bahamas, The, BHS
25.89, 1956, Oct Average, Bahamas, The, BHS
22.4404, 1956, Nov Average, Bahamas, The, BHS
21.9001, 1956, Dec Average, Bahamas, The, BHS
21.5687, 1957, Jan Average, Bahamas, The, BHS
22.8126, 1957, Feb Average, Bahamas, The, BHS
22.2318, 1957, Mar Average, Bahamas, The, BHS
24.8189, 1957, Apr Average, Bahamas, The, BHS
25.9268, 1957, May Average, Bahamas, The, BHS
27.1831, 1957, Jun Average, Bahamas, The, BHS
27.8833, 1957, Jul Average, Bahamas, The, BHS
27.9325, 1957, Aug Average, Bahamas, The, BHS
27.6901, 1957, Sep Average, Bahamas, The, BHS
25.3785, 1957, Oct Average, Bahamas, The, BHS
24.4331, 1957, Nov Average, Bahamas, The, BHS
21.0178, 1957, Dec Average, Bahamas, The, BHS
18.8004, 1958, Jan Average, Bahamas, The, BHS
17.6814, 1958, Feb Average, Bahamas, The, BHS
22.1122, 1958, Mar Average, Bahamas, The, BHS
24.2605, 1958, Apr Average, Bahamas, The, BHS
25.5927, 1958, May Average, Bahamas, The, BHS
27.6458, 1958, Jun Average, Bahamas, The, BHS
28.2663, 1958, Jul Average, Bahamas, The, BHS
28.3507, 1958, Aug Average, Bahamas, The, BHS
27.9653, 1958, Sep Average, Bahamas, The, BHS
25.6919, 1958, Oct Average, Bahamas, The, BHS
25.3641, 1958, Nov Average, Bahamas, The, BHS
22.4034, 1958, Dec Average, Bahamas, The, BHS
20.8653, 1959, Jan Average, Bahamas, The, BHS
24.0098, 1959, Feb Average, Bahamas, The, BHS
22.7109, 1959, Mar Average, Bahamas, The, BHS
24.286, 1959, Apr Average, Bahamas, The, BHS
25.6657, 1959, May Average, Bahamas, The, BHS
27.3967, 1959, Jun Average, Bahamas, The, BHS
27.5106, 1959, Jul Average, Bahamas, The, BHS
27.8569, 1959, Aug Average, Bahamas, The, BHS
27.464, 1959, Sep Average, Bahamas, The, BHS
27.2662, 1959, Oct Average, Bahamas, The, BHS
24.3789, 1959, Nov Average, Bahamas, The, BHS
21.4678, 1959, Dec Average, Bahamas, The, BHS
20.815, 1960, Jan Average, Bahamas, The, BHS
21.242, 1960, Feb Average, Bahamas, The, BHS
21.1051, 1960, Mar Average, Bahamas, The, BHS
23.9375, 1960, Apr Average, Bahamas, The, BHS
25.2426, 1960, May Average, Bahamas, The, BHS
27.1967, 1960, Jun Average, Bahamas, The, BHS
28.1851, 1960, Jul Average, Bahamas, The, BHS
28.2496, 1960, Aug Average, Bahamas, The, BHS
27.5025, 1960, Sep Average, Bahamas, The, BHS
26.6722, 1960, Oct Average, Bahamas, The, BHS
24.6427, 1960, Nov Average, Bahamas, The, BHS
20.5529, 1960, Dec Average, Bahamas, The, BHS
20.2593, 1961, Jan Average, Bahamas, The, BHS
22.1035, 1961, Feb Average, Bahamas, The, BHS
23.3974, 1961, Mar Average, Bahamas, The, BHS
23.8958, 1961, Apr Average, Bahamas, The, BHS
25.6998, 1961, May Average, Bahamas, The, BHS
27.2165, 1961, Jun Average, Bahamas, The, BHS
28.2118, 1961, Jul Average, Bahamas, The, BHS
28.1222, 1961, Aug Average, Bahamas, The, BHS
27.5906, 1961, Sep Average, Bahamas, The, BHS
25.7307, 1961, Oct Average, Bahamas, The, BHS
23.771, 1961, Nov Average, Bahamas, The, BHS
21.8739, 1961, Dec Average, Bahamas, The, BHS
21.6767, 1962, Jan Average, Bahamas, The, BHS
22.5868, 1962, Feb Average, Bahamas, The, BHS
22.0607, 1962, Mar Average, Bahamas, The, BHS
23.5511, 1962, Apr Average, Bahamas, The, BHS
25.0987, 1962, May Average, Bahamas, The, BHS
26.94, 1962, Jun Average, Bahamas, The, BHS
28.4334, 1962, Jul Average, Bahamas, The, BHS
28.1876, 1962, Aug Average, Bahamas, The, BHS
27.5367, 1962, Sep Average, Bahamas, The, BHS
26.2539, 1962, Oct Average, Bahamas, The, BHS
22.2146, 1962, Nov Average, Bahamas, The, BHS
19.9959, 1962, Dec Average, Bahamas, The, BHS
20.8644, 1963, Jan Average, Bahamas, The, BHS
20.5265, 1963, Feb Average, Bahamas, The, BHS
23.3498, 1963, Mar Average, Bahamas, The, BHS
23.7838, 1963, Apr Average, Bahamas, The, BHS
25.0715, 1963, May Average, Bahamas, The, BHS
27.1727, 1963, Jun Average, Bahamas, The, BHS
28.1866, 1963, Jul Average, Bahamas, The, BHS
28.2809, 1963, Aug Average, Bahamas, The, BHS
27.7991, 1963, Sep Average, Bahamas, The, BHS
25.4907, 1963, Oct Average, Bahamas, The, BHS
23.2247, 1963, Nov Average, Bahamas, The, BHS
19.9265, 1963, Dec Average, Bahamas, The, BHS
20.9179, 1964, Jan Average, Bahamas, The, BHS
20.4977, 1964, Feb Average, Bahamas, The, BHS
23.8644, 1964, Mar Average, Bahamas, The, BHS
24.8078, 1964, Apr Average, Bahamas, The, BHS
25.3925, 1964, May Average, Bahamas, The, BHS
27.1038, 1964, Jun Average, Bahamas, The, BHS
27.8719, 1964, Jul Average, Bahamas, The, BHS
28.2413, 1964, Aug Average, Bahamas, The, BHS
27.6281, 1964, Sep Average, Bahamas, The, BHS
25.6577, 1964, Oct Average, Bahamas, The, BHS
24.2101, 1964, Nov Average, Bahamas, The, BHS
22.677, 1964, Dec Average, Bahamas, The, BHS
20.5642, 1965, Jan Average, Bahamas, The, BHS
22.2044, 1965, Feb Average, Bahamas, The, BHS
23.1379, 1965, Mar Average, Bahamas, The, BHS
24.4853, 1965, Apr Average, Bahamas, The, BHS
25.0611, 1965, May Average, Bahamas, The, BHS
26.7922, 1965, Jun Average, Bahamas, The, BHS
27.366, 1965, Jul Average, Bahamas, The, BHS
27.7813, 1965, Aug Average, Bahamas, The, BHS
27.5038, 1965, Sep Average, Bahamas, The, BHS
26.0532, 1965, Oct Average, Bahamas, The, BHS
24.0874, 1965, Nov Average, Bahamas, The, BHS
21.6692, 1965, Dec Average, Bahamas, The, BHS
20.3963, 1966, Jan Average, Bahamas, The, BHS
21.3324, 1966, Feb Average, Bahamas, The, BHS
21.8551, 1966, Mar Average, Bahamas, The, BHS
23.4309, 1966, Apr Average, Bahamas, The, BHS
25.7465, 1966, May Average, Bahamas, The, BHS
26.4297, 1966, Jun Average, Bahamas, The, BHS
27.8482, 1966, Jul Average, Bahamas, The, BHS
28.0394, 1966, Aug Average, Bahamas, The, BHS
27.8003, 1966, Sep Average, Bahamas, The, BHS
26.3186, 1966, Oct Average, Bahamas, The, BHS
22.7474, 1966, Nov Average, Bahamas, The, BHS
20.7457, 1966, Dec Average, Bahamas, The, BHS
22.2572, 1967, Jan Average, Bahamas, The, BHS
21.3177, 1967, Feb Average, Bahamas, The, BHS
22.6312, 1967, Mar Average, Bahamas, The, BHS
23.2721, 1967, Apr Average, Bahamas, The, BHS
25.4854, 1967, May Average, Bahamas, The, BHS
26.5568, 1967, Jun Average, Bahamas, The, BHS
27.8305, 1967, Jul Average, Bahamas, The, BHS
27.4729, 1967, Aug Average, Bahamas, The, BHS
27.2173, 1967, Sep Average, Bahamas, The, BHS
25.7144, 1967, Oct Average, Bahamas, The, BHS
23.3442, 1967, Nov Average, Bahamas, The, BHS
22.4022, 1967, Dec Average, Bahamas, The, BHS
20.6941, 1968, Jan Average, Bahamas, The, BHS
18.9208, 1968, Feb Average, Bahamas, The, BHS
20.3434, 1968, Mar Average, Bahamas, The, BHS
23.8104, 1968, Apr Average, Bahamas, The, BHS
25.3934, 1968, May Average, Bahamas, The, BHS
26.6812, 1968, Jun Average, Bahamas, The, BHS
27.544, 1968, Jul Average, Bahamas, The, BHS
27.8445, 1968, Aug Average, Bahamas, The, BHS
27.3104, 1968, Sep Average, Bahamas, The, BHS
25.7616, 1968, Oct Average, Bahamas, The, BHS
22.772, 1968, Nov Average, Bahamas, The, BHS
20.5704, 1968, Dec Average, Bahamas, The, BHS
20.8981, 1969, Jan Average, Bahamas, The, BHS
19.6663, 1969, Feb Average, Bahamas, The, BHS
20.9345, 1969, Mar Average, Bahamas, The, BHS
24.6695, 1969, Apr Average, Bahamas, The, BHS
25.8569, 1969, May Average, Bahamas, The, BHS
27.4625, 1969, Jun Average, Bahamas, The, BHS
28.4794, 1969, Jul Average, Bahamas, The, BHS
27.8049, 1969, Aug Average, Bahamas, The, BHS
27.4553, 1969, Sep Average, Bahamas, The, BHS
26.6634, 1969, Oct Average, Bahamas, The, BHS
22.4771, 1969, Nov Average, Bahamas, The, BHS
20.0614, 1969, Dec Average, Bahamas, The, BHS
19.4348, 1970, Jan Average, Bahamas, The, BHS
19.531, 1970, Feb Average, Bahamas, The, BHS
22.1251, 1970, Mar Average, Bahamas, The, BHS
24.8507, 1970, Apr Average, Bahamas, The, BHS
25.5762, 1970, May Average, Bahamas, The, BHS
26.9214, 1970, Jun Average, Bahamas, The, BHS
27.7619, 1970, Jul Average, Bahamas, The, BHS
28.051, 1970, Aug Average, Bahamas, The, BHS
27.3105, 1970, Sep Average, Bahamas, The, BHS
26.389, 1970, Oct Average, Bahamas, The, BHS
21.9162, 1970, Nov Average, Bahamas, The, BHS
21.7533, 1970, Dec Average, Bahamas, The, BHS
20.6476, 1971, Jan Average, Bahamas, The, BHS
21.758, 1971, Feb Average, Bahamas, The, BHS
21.3908, 1971, Mar Average, Bahamas, The, BHS
22.9941, 1971, Apr Average, Bahamas, The, BHS
25.7104, 1971, May Average, Bahamas, The, BHS
26.9541, 1971, Jun Average, Bahamas, The, BHS
27.7016, 1971, Jul Average, Bahamas, The, BHS
27.5597, 1971, Aug Average, Bahamas, The, BHS
27.1619, 1971, Sep Average, Bahamas, The, BHS
26.1684, 1971, Oct Average, Bahamas, The, BHS
23.9156, 1971, Nov Average, Bahamas, The, BHS
23.6964, 1971, Dec Average, Bahamas, The, BHS
23.1165, 1972, Jan Average, Bahamas, The, BHS
21.5368, 1972, Feb Average, Bahamas, The, BHS
22.6063, 1972, Mar Average, Bahamas, The, BHS
24.0193, 1972, Apr Average, Bahamas, The, BHS
25.6575, 1972, May Average, Bahamas, The, BHS
26.9887, 1972, Jun Average, Bahamas, The, BHS
27.402, 1972, Jul Average, Bahamas, The, BHS
27.6296, 1972, Aug Average, Bahamas, The, BHS
27.2738, 1972, Sep Average, Bahamas, The, BHS
26.2514, 1972, Oct Average, Bahamas, The, BHS
24.632, 1972, Nov Average, Bahamas, The, BHS
23.0213, 1972, Dec Average, Bahamas, The, BHS
22.0429, 1973, Jan Average, Bahamas, The, BHS
19.8097, 1973, Feb Average, Bahamas, The, BHS
23.4899, 1973, Mar Average, Bahamas, The, BHS
24.0577, 1973, Apr Average, Bahamas, The, BHS
25.9823, 1973, May Average, Bahamas, The, BHS
27.169, 1973, Jun Average, Bahamas, The, BHS
27.8018, 1973, Jul Average, Bahamas, The, BHS
27.5582, 1973, Aug Average, Bahamas, The, BHS
27.5058, 1973, Sep Average, Bahamas, The, BHS
25.8986, 1973, Oct Average, Bahamas, The, BHS
24.5695, 1973, Nov Average, Bahamas, The, BHS
20.7206, 1973, Dec Average, Bahamas, The, BHS
23.3017, 1974, Jan Average, Bahamas, The, BHS
20.9665, 1974, Feb Average, Bahamas, The, BHS
23.4903, 1974, Mar Average, Bahamas, The, BHS
23.8991, 1974, Apr Average, Bahamas, The, BHS
25.7153, 1974, May Average, Bahamas, The, BHS
26.8667, 1974, Jun Average, Bahamas, The, BHS
27.3258, 1974, Jul Average, Bahamas, The, BHS
27.6453, 1974, Aug Average, Bahamas, The, BHS
27.7177, 1974, Sep Average, Bahamas, The, BHS
25.4594, 1974, Oct Average, Bahamas, The, BHS
23.2831, 1974, Nov Average, Bahamas, The, BHS
21.3445, 1974, Dec Average, Bahamas, The, BHS
22.7114, 1975, Jan Average, Bahamas, The, BHS
23.2836, 1975, Feb Average, Bahamas, The, BHS
23.2054, 1975, Mar Average, Bahamas, The, BHS
24.6528, 1975, Apr Average, Bahamas, The, BHS
26.093, 1975, May Average, Bahamas, The, BHS
27.1258, 1975, Jun Average, Bahamas, The, BHS
27.316, 1975, Jul Average, Bahamas, The, BHS
27.7847, 1975, Aug Average, Bahamas, The, BHS
27.2438, 1975, Sep Average, Bahamas, The, BHS
26.2263, 1975, Oct Average, Bahamas, The, BHS
23.413, 1975, Nov Average, Bahamas, The, BHS
21.3131, 1975, Dec Average, Bahamas, The, BHS
19.6852, 1976, Jan Average, Bahamas, The, BHS
21.0077, 1976, Feb Average, Bahamas, The, BHS
23.2727, 1976, Mar Average, Bahamas, The, BHS
23.0281, 1976, Apr Average, Bahamas, The, BHS
25.6374, 1976, May Average, Bahamas, The, BHS
26.2035, 1976, Jun Average, Bahamas, The, BHS
27.7218, 1976, Jul Average, Bahamas, The, BHS
27.5246, 1976, Aug Average, Bahamas, The, BHS
27.0766, 1976, Sep Average, Bahamas, The, BHS
25.4166, 1976, Oct Average, Bahamas, The, BHS
23.5217, 1976, Nov Average, Bahamas, The, BHS
21.7923, 1976, Dec Average, Bahamas, The, BHS
18.6448, 1977, Jan Average, Bahamas, The, BHS
20.6395, 1977, Feb Average, Bahamas, The, BHS
23.8205, 1977, Mar Average, Bahamas, The, BHS
23.8223, 1977, Apr Average, Bahamas, The, BHS
24.852, 1977, May Average, Bahamas, The, BHS
27.5245, 1977, Jun Average, Bahamas, The, BHS
27.8671, 1977, Jul Average, Bahamas, The, BHS
27.9128, 1977, Aug Average, Bahamas, The, BHS
27.6021, 1977, Sep Average, Bahamas, The, BHS
25.2536, 1977, Oct Average, Bahamas, The, BHS
24.0521, 1977, Nov Average, Bahamas, The, BHS
21.8597, 1977, Dec Average, Bahamas, The, BHS
19.6741, 1978, Jan Average, Bahamas, The, BHS
18.7975, 1978, Feb Average, Bahamas, The, BHS
21.6954, 1978, Mar Average, Bahamas, The, BHS
23.5247, 1978, Apr Average, Bahamas, The, BHS
26.3035, 1978, May Average, Bahamas, The, BHS
27.5542, 1978, Jun Average, Bahamas, The, BHS
28.0035, 1978, Jul Average, Bahamas, The, BHS
27.7963, 1978, Aug Average, Bahamas, The, BHS
27.3056, 1978, Sep Average, Bahamas, The, BHS
26.2167, 1978, Oct Average, Bahamas, The, BHS
24.7771, 1978, Nov Average, Bahamas, The, BHS
23.5104, 1978, Dec Average, Bahamas, The, BHS
20.572, 1979, Jan Average, Bahamas, The, BHS
20.5056, 1979, Feb Average, Bahamas, The, BHS
21.6591, 1979, Mar Average, Bahamas, The, BHS
24.3965, 1979, Apr Average, Bahamas, The, BHS
25.6777, 1979, May Average, Bahamas, The, BHS
27.3279, 1979, Jun Average, Bahamas, The, BHS
28.2757, 1979, Jul Average, Bahamas, The, BHS
27.9548, 1979, Aug Average, Bahamas, The, BHS
27.5041, 1979, Sep Average, Bahamas, The, BHS
26.1498, 1979, Oct Average, Bahamas, The, BHS
24.7756, 1979, Nov Average, Bahamas, The, BHS
22.1766, 1979, Dec Average, Bahamas, The, BHS
20.9811, 1980, Jan Average, Bahamas, The, BHS
19.455, 1980, Feb Average, Bahamas, The, BHS
23.008, 1980, Mar Average, Bahamas, The, BHS
24.0611, 1980, Apr Average, Bahamas, The, BHS
25.9776, 1980, May Average, Bahamas, The, BHS
27.644, 1980, Jun Average, Bahamas, The, BHS
28.2, 1980, Jul Average, Bahamas, The, BHS
28.2191, 1980, Aug Average, Bahamas, The, BHS
27.7906, 1980, Sep Average, Bahamas, The, BHS
26.7698, 1980, Oct Average, Bahamas, The, BHS
24.2456, 1980, Nov Average, Bahamas, The, BHS
21.0561, 1980, Dec Average, Bahamas, The, BHS
17.9218, 1981, Jan Average, Bahamas, The, BHS
21.5734, 1981, Feb Average, Bahamas, The, BHS
21.5388, 1981, Mar Average, Bahamas, The, BHS
24.4896, 1981, Apr Average, Bahamas, The, BHS
25.9882, 1981, May Average, Bahamas, The, BHS
28.0801, 1981, Jun Average, Bahamas, The, BHS
28.4977, 1981, Jul Average, Bahamas, The, BHS
28.1198, 1981, Aug Average, Bahamas, The, BHS
27.4791, 1981, Sep Average, Bahamas, The, BHS
26.5765, 1981, Oct Average, Bahamas, The, BHS
22.8592, 1981, Nov Average, Bahamas, The, BHS
21.5195, 1981, Dec Average, Bahamas, The, BHS
21.3045, 1982, Jan Average, Bahamas, The, BHS
23.5831, 1982, Feb Average, Bahamas, The, BHS
23.7485, 1982, Mar Average, Bahamas, The, BHS
24.9745, 1982, Apr Average, Bahamas, The, BHS
25.1078, 1982, May Average, Bahamas, The, BHS
27.6032, 1982, Jun Average, Bahamas, The, BHS
28.3499, 1982, Jul Average, Bahamas, The, BHS
28.1708, 1982, Aug Average, Bahamas, The, BHS
27.8051, 1982, Sep Average, Bahamas, The, BHS
25.9398, 1982, Oct Average, Bahamas, The, BHS
24.6419, 1982, Nov Average, Bahamas, The, BHS
22.9146, 1982, Dec Average, Bahamas, The, BHS
21.0254, 1983, Jan Average, Bahamas, The, BHS
21.2166, 1983, Feb Average, Bahamas, The, BHS
21.5572, 1983, Mar Average, Bahamas, The, BHS
23.1957, 1983, Apr Average, Bahamas, The, BHS
25.6245, 1983, May Average, Bahamas, The, BHS
27.462, 1983, Jun Average, Bahamas, The, BHS
28.5535, 1983, Jul Average, Bahamas, The, BHS
28.323, 1983, Aug Average, Bahamas, The, BHS
27.8022, 1983, Sep Average, Bahamas, The, BHS
26.5433, 1983, Oct Average, Bahamas, The, BHS
23.9274, 1983, Nov Average, Bahamas, The, BHS
22.9944, 1983, Dec Average, Bahamas, The, BHS
21.2259, 1984, Jan Average, Bahamas, The, BHS
21.8051, 1984, Feb Average, Bahamas, The, BHS
22.2049, 1984, Mar Average, Bahamas, The, BHS
23.6746, 1984, Apr Average, Bahamas, The, BHS
25.6586, 1984, May Average, Bahamas, The, BHS
26.4971, 1984, Jun Average, Bahamas, The, BHS
27.5144, 1984, Jul Average, Bahamas, The, BHS
27.6486, 1984, Aug Average, Bahamas, The, BHS
26.8992, 1984, Sep Average, Bahamas, The, BHS
26.0028, 1984, Oct Average, Bahamas, The, BHS
23.3207, 1984, Nov Average, Bahamas, The, BHS
22.7049, 1984, Dec Average, Bahamas, The, BHS
19.26, 1985, Jan Average, Bahamas, The, BHS
21.3051, 1985, Feb Average, Bahamas, The, BHS
22.7615, 1985, Mar Average, Bahamas, The, BHS
23.537, 1985, Apr Average, Bahamas, The, BHS
25.8449, 1985, May Average, Bahamas, The, BHS
27.8027, 1985, Jun Average, Bahamas, The, BHS
27.5766, 1985, Jul Average, Bahamas, The, BHS
28.0973, 1985, Aug Average, Bahamas, The, BHS
27.2015, 1985, Sep Average, Bahamas, The, BHS
27.0266, 1985, Oct Average, Bahamas, The, BHS
25.0547, 1985, Nov Average, Bahamas, The, BHS
21.3313, 1985, Dec Average, Bahamas, The, BHS
20.5516, 1986, Jan Average, Bahamas, The, BHS
21.9285, 1986, Feb Average, Bahamas, The, BHS
21.9757, 1986, Mar Average, Bahamas, The, BHS
22.8149, 1986, Apr Average, Bahamas, The, BHS
25.2031, 1986, May Average, Bahamas, The, BHS
27.1909, 1986, Jun Average, Bahamas, The, BHS
28.0795, 1986, Jul Average, Bahamas, The, BHS
28.2194, 1986, Aug Average, Bahamas, The, BHS
27.9477, 1986, Sep Average, Bahamas, The, BHS
26.7164, 1986, Oct Average, Bahamas, The, BHS
26.2315, 1986, Nov Average, Bahamas, The, BHS
23.9003, 1986, Dec Average, Bahamas, The, BHS
20.7965, 1987, Jan Average, Bahamas, The, BHS
22.1994, 1987, Feb Average, Bahamas, The, BHS
22.6242, 1987, Mar Average, Bahamas, The, BHS
22.1839, 1987, Apr Average, Bahamas, The, BHS
25.6768, 1987, May Average, Bahamas, The, BHS
27.8932, 1987, Jun Average, Bahamas, The, BHS
28.4082, 1987, Jul Average, Bahamas, The, BHS
28.7508, 1987, Aug Average, Bahamas, The, BHS
28.1295, 1987, Sep Average, Bahamas, The, BHS
26.0254, 1987, Oct Average, Bahamas, The, BHS
24.9098, 1987, Nov Average, Bahamas, The, BHS
