Temperature - (Celsius), Year, Statistics, Country, ISO3
-0.9046, 1935, Mar Average, Korea, Democratic People's Republic of, PRK
6.00034, 1935, Apr Average, Korea, Democratic People's Republic of, PRK
12.0233, 1935, May Average, Korea, Democratic People's Republic of, PRK
16.1949, 1935, Jun Average, Korea, Democratic People's Republic of, PRK
20.5954, 1935, Jul Average, Korea, Democratic People's Republic of, PRK
20.8325, 1935, Aug Average, Korea, Democratic People's Republic of, PRK
14.9767, 1935, Sep Average, Korea, Democratic People's Republic of, PRK
9.27135, 1935, Oct Average, Korea, Democratic People's Republic of, PRK
-1.6711, 1935, Nov Average, Korea, Democratic People's Republic of, PRK
-12.443, 1935, Dec Average, Korea, Democratic People's Republic of, PRK
-16.701, 1936, Jan Average, Korea, Democratic People's Republic of, PRK
-12.705, 1936, Feb Average, Korea, Democratic People's Republic of, PRK
-5.5535, 1936, Mar Average, Korea, Democratic People's Republic of, PRK
4.55747, 1936, Apr Average, Korea, Democratic People's Republic of, PRK
11.4257, 1936, May Average, Korea, Democratic People's Republic of, PRK
16.7682, 1936, Jun Average, Korea, Democratic People's Republic of, PRK
20.2096, 1936, Jul Average, Korea, Democratic People's Republic of, PRK
19.4307, 1936, Aug Average, Korea, Democratic People's Republic of, PRK
15.0396, 1936, Sep Average, Korea, Democratic People's Republic of, PRK
7.66717, 1936, Oct Average, Korea, Democratic People's Republic of, PRK
-0.9492, 1936, Nov Average, Korea, Democratic People's Republic of, PRK
-8.736, 1936, Dec Average, Korea, Democratic People's Republic of, PRK
-12.309, 1937, Jan Average, Korea, Democratic People's Republic of, PRK
-9.0985, 1937, Feb Average, Korea, Democratic People's Republic of, PRK
-3.8473, 1937, Mar Average, Korea, Democratic People's Republic of, PRK
5.25624, 1937, Apr Average, Korea, Democratic People's Republic of, PRK
11.734, 1937, May Average, Korea, Democratic People's Republic of, PRK
17.2419, 1937, Jun Average, Korea, Democratic People's Republic of, PRK
21.6825, 1937, Jul Average, Korea, Democratic People's Republic of, PRK
21.8579, 1937, Aug Average, Korea, Democratic People's Republic of, PRK
15.2096, 1937, Sep Average, Korea, Democratic People's Republic of, PRK
8.18225, 1937, Oct Average, Korea, Democratic People's Republic of, PRK
-0.3987, 1937, Nov Average, Korea, Democratic People's Republic of, PRK
-12.233, 1937, Dec Average, Korea, Democratic People's Republic of, PRK
-14.634, 1938, Jan Average, Korea, Democratic People's Republic of, PRK
-10.357, 1938, Feb Average, Korea, Democratic People's Republic of, PRK
-0.6265, 1938, Mar Average, Korea, Democratic People's Republic of, PRK
7.02324, 1938, Apr Average, Korea, Democratic People's Republic of, PRK
11.9606, 1938, May Average, Korea, Democratic People's Republic of, PRK
16.3353, 1938, Jun Average, Korea, Democratic People's Republic of, PRK
21.4427, 1938, Jul Average, Korea, Democratic People's Republic of, PRK
22.017, 1938, Aug Average, Korea, Democratic People's Republic of, PRK
14.1577, 1938, Sep Average, Korea, Democratic People's Republic of, PRK
9.09915, 1938, Oct Average, Korea, Democratic People's Republic of, PRK
-1.4728, 1938, Nov Average, Korea, Democratic People's Republic of, PRK
-11.152, 1938, Dec Average, Korea, Democratic People's Republic of, PRK
-13.961, 1939, Jan Average, Korea, Democratic People's Republic of, PRK
-9.3293, 1939, Feb Average, Korea, Democratic People's Republic of, PRK
-1.7277, 1939, Mar Average, Korea, Democratic People's Republic of, PRK
6.752, 1939, Apr Average, Korea, Democratic People's Republic of, PRK
11.546, 1939, May Average, Korea, Democratic People's Republic of, PRK
16.6821, 1939, Jun Average, Korea, Democratic People's Republic of, PRK
23.2158, 1939, Jul Average, Korea, Democratic People's Republic of, PRK
22.4599, 1939, Aug Average, Korea, Democratic People's Republic of, PRK
15.1421, 1939, Sep Average, Korea, Democratic People's Republic of, PRK
8.0632, 1939, Oct Average, Korea, Democratic People's Republic of, PRK
-0.7144, 1939, Nov Average, Korea, Democratic People's Republic of, PRK
-7.9723, 1939, Dec Average, Korea, Democratic People's Republic of, PRK
-15.315, 1940, Jan Average, Korea, Democratic People's Republic of, PRK
-9.6008, 1940, Feb Average, Korea, Democratic People's Republic of, PRK
-1.7438, 1940, Mar Average, Korea, Democratic People's Republic of, PRK
5.23331, 1940, Apr Average, Korea, Democratic People's Republic of, PRK
12.4621, 1940, May Average, Korea, Democratic People's Republic of, PRK
16.273, 1940, Jun Average, Korea, Democratic People's Republic of, PRK
20.8131, 1940, Jul Average, Korea, Democratic People's Republic of, PRK
19.3438, 1940, Aug Average, Korea, Democratic People's Republic of, PRK
14.6196, 1940, Sep Average, Korea, Democratic People's Republic of, PRK
8.84248, 1940, Oct Average, Korea, Democratic People's Republic of, PRK
0.00811, 1940, Nov Average, Korea, Democratic People's Republic of, PRK
-8.5223, 1940, Dec Average, Korea, Democratic People's Republic of, PRK
-12.225, 1941, Jan Average, Korea, Democratic People's Republic of, PRK
-9.8189, 1941, Feb Average, Korea, Democratic People's Republic of, PRK
-2.9705, 1941, Mar Average, Korea, Democratic People's Republic of, PRK
4.65042, 1941, Apr Average, Korea, Democratic People's Republic of, PRK
11.7762, 1941, May Average, Korea, Democratic People's Republic of, PRK
17.1889, 1941, Jun Average, Korea, Democratic People's Republic of, PRK
19.3672, 1941, Jul Average, Korea, Democratic People's Republic of, PRK
19.3488, 1941, Aug Average, Korea, Democratic People's Republic of, PRK
14.4293, 1941, Sep Average, Korea, Democratic People's Republic of, PRK
7.42361, 1941, Oct Average, Korea, Democratic People's Republic of, PRK
0.68214, 1941, Nov Average, Korea, Democratic People's Republic of, PRK
-8.6262, 1941, Dec Average, Korea, Democratic People's Republic of, PRK
-13.616, 1942, Jan Average, Korea, Democratic People's Republic of, PRK
-11.209, 1942, Feb Average, Korea, Democratic People's Republic of, PRK
-0.3067, 1942, Mar Average, Korea, Democratic People's Republic of, PRK
5.74298, 1942, Apr Average, Korea, Democratic People's Republic of, PRK
11.1402, 1942, May Average, Korea, Democratic People's Republic of, PRK
18.187, 1942, Jun Average, Korea, Democratic People's Republic of, PRK
22.452, 1942, Jul Average, Korea, Democratic People's Republic of, PRK
20.5604, 1942, Aug Average, Korea, Democratic People's Republic of, PRK
14.7339, 1942, Sep Average, Korea, Democratic People's Republic of, PRK
6.95233, 1942, Oct Average, Korea, Democratic People's Republic of, PRK
-1.7927, 1942, Nov Average, Korea, Democratic People's Republic of, PRK
-9.8469, 1942, Dec Average, Korea, Democratic People's Republic of, PRK
-13.941, 1943, Jan Average, Korea, Democratic People's Republic of, PRK
-9.3258, 1943, Feb Average, Korea, Democratic People's Republic of, PRK
-1.2706, 1943, Mar Average, Korea, Democratic People's Republic of, PRK
5.62564, 1943, Apr Average, Korea, Democratic People's Republic of, PRK
12.2615, 1943, May Average, Korea, Democratic People's Republic of, PRK
17.2697, 1943, Jun Average, Korea, Democratic People's Republic of, PRK
21.3732, 1943, Jul Average, Korea, Democratic People's Republic of, PRK
22.1461, 1943, Aug Average, Korea, Democratic People's Republic of, PRK
15.3237, 1943, Sep Average, Korea, Democratic People's Republic of, PRK
8.19283, 1943, Oct Average, Korea, Democratic People's Republic of, PRK
-1.2087, 1943, Nov Average, Korea, Democratic People's Republic of, PRK
-8.5094, 1943, Dec Average, Korea, Democratic People's Republic of, PRK
-12.571, 1944, Jan Average, Korea, Democratic People's Republic of, PRK
-10.149, 1944, Feb Average, Korea, Democratic People's Republic of, PRK
-2.4093, 1944, Mar Average, Korea, Democratic People's Republic of, PRK
4.92801, 1944, Apr Average, Korea, Democratic People's Republic of, PRK
12.082, 1944, May Average, Korea, Democratic People's Republic of, PRK
17.7878, 1944, Jun Average, Korea, Democratic People's Republic of, PRK
21.9289, 1944, Jul Average, Korea, Democratic People's Republic of, PRK
21.1826, 1944, Aug Average, Korea, Democratic People's Republic of, PRK
15.3721, 1944, Sep Average, Korea, Democratic People's Republic of, PRK
7.59007, 1944, Oct Average, Korea, Democratic People's Republic of, PRK
-0.3856, 1944, Nov Average, Korea, Democratic People's Republic of, PRK
-13.217, 1944, Dec Average, Korea, Democratic People's Republic of, PRK
-15.976, 1945, Jan Average, Korea, Democratic People's Republic of, PRK
-12.384, 1945, Feb Average, Korea, Democratic People's Republic of, PRK
-3.4489, 1945, Mar Average, Korea, Democratic People's Republic of, PRK
6.35397, 1945, Apr Average, Korea, Democratic People's Republic of, PRK
9.74746, 1945, May Average, Korea, Democratic People's Republic of, PRK
16.276, 1945, Jun Average, Korea, Democratic People's Republic of, PRK
19.0526, 1945, Jul Average, Korea, Democratic People's Republic of, PRK
20.9166, 1945, Aug Average, Korea, Democratic People's Republic of, PRK
15.4478, 1945, Sep Average, Korea, Democratic People's Republic of, PRK
7.60039, 1945, Oct Average, Korea, Democratic People's Republic of, PRK
0.85377, 1945, Nov Average, Korea, Democratic People's Republic of, PRK
-10.361, 1945, Dec Average, Korea, Democratic People's Republic of, PRK
-11.549, 1946, Jan Average, Korea, Democratic People's Republic of, PRK
-8.7807, 1946, Feb Average, Korea, Democratic People's Republic of, PRK
-3.6346, 1946, Mar Average, Korea, Democratic People's Republic of, PRK
6.49367, 1946, Apr Average, Korea, Democratic People's Republic of, PRK
11.5057, 1946, May Average, Korea, Democratic People's Republic of, PRK
17.9851, 1946, Jun Average, Korea, Democratic People's Republic of, PRK
21.8659, 1946, Jul Average, Korea, Democratic People's Republic of, PRK
21.4722, 1946, Aug Average, Korea, Democratic People's Republic of, PRK
14.6629, 1946, Sep Average, Korea, Democratic People's Republic of, PRK
7.80928, 1946, Oct Average, Korea, Democratic People's Republic of, PRK
1.23601, 1946, Nov Average, Korea, Democratic People's Republic of, PRK
-11.636, 1946, Dec Average, Korea, Democratic People's Republic of, PRK
-13.245, 1947, Jan Average, Korea, Democratic People's Republic of, PRK
-12.591, 1947, Feb Average, Korea, Democratic People's Republic of, PRK
-4.6991, 1947, Mar Average, Korea, Democratic People's Republic of, PRK
5.78292, 1947, Apr Average, Korea, Democratic People's Republic of, PRK
11.523, 1947, May Average, Korea, Democratic People's Republic of, PRK
15.2531, 1947, Jun Average, Korea, Democratic People's Republic of, PRK
19.7022, 1947, Jul Average, Korea, Democratic People's Republic of, PRK
20.5177, 1947, Aug Average, Korea, Democratic People's Republic of, PRK
14.4484, 1947, Sep Average, Korea, Democratic People's Republic of, PRK
6.67342, 1947, Oct Average, Korea, Democratic People's Republic of, PRK
-3.7039, 1947, Nov Average, Korea, Democratic People's Republic of, PRK
-12.904, 1947, Dec Average, Korea, Democratic People's Republic of, PRK
-12.634, 1948, Jan Average, Korea, Democratic People's Republic of, PRK
-9.0743, 1948, Feb Average, Korea, Democratic People's Republic of, PRK
-2.1619, 1948, Mar Average, Korea, Democratic People's Republic of, PRK
7.65963, 1948, Apr Average, Korea, Democratic People's Republic of, PRK
12.1594, 1948, May Average, Korea, Democratic People's Republic of, PRK
17.3443, 1948, Jun Average, Korea, Democratic People's Republic of, PRK
20.5481, 1948, Jul Average, Korea, Democratic People's Republic of, PRK
21.1409, 1948, Aug Average, Korea, Democratic People's Republic of, PRK
14.7266, 1948, Sep Average, Korea, Democratic People's Republic of, PRK
7.70712, 1948, Oct Average, Korea, Democratic People's Republic of, PRK
-1.1683, 1948, Nov Average, Korea, Democratic People's Republic of, PRK
-5.5341, 1948, Dec Average, Korea, Democratic People's Republic of, PRK
-10.8, 1949, Jan Average, Korea, Democratic People's Republic of, PRK
-7.2838, 1949, Feb Average, Korea, Democratic People's Republic of, PRK
-3.4614, 1949, Mar Average, Korea, Democratic People's Republic of, PRK
5.11538, 1949, Apr Average, Korea, Democratic People's Republic of, PRK
12.6903, 1949, May Average, Korea, Democratic People's Republic of, PRK
16.3465, 1949, Jun Average, Korea, Democratic People's Republic of, PRK
20.5309, 1949, Jul Average, Korea, Democratic People's Republic of, PRK
21.2793, 1949, Aug Average, Korea, Democratic People's Republic of, PRK
15.1655, 1949, Sep Average, Korea, Democratic People's Republic of, PRK
8.25112, 1949, Oct Average, Korea, Democratic People's Republic of, PRK
-0.5817, 1949, Nov Average, Korea, Democratic People's Republic of, PRK
-9.9244, 1949, Dec Average, Korea, Democratic People's Republic of, PRK
-11.195, 1950, Jan Average, Korea, Democratic People's Republic of, PRK
-8.8859, 1950, Feb Average, Korea, Democratic People's Republic of, PRK
-1.8983, 1950, Mar Average, Korea, Democratic People's Republic of, PRK
7.40286, 1950, Apr Average, Korea, Democratic People's Republic of, PRK
12.6992, 1950, May Average, Korea, Democratic People's Republic of, PRK
16.947, 1950, Jun Average, Korea, Democratic People's Republic of, PRK
21.8368, 1950, Jul Average, Korea, Democratic People's Republic of, PRK
21.9281, 1950, Aug Average, Korea, Democratic People's Republic of, PRK
14.4803, 1950, Sep Average, Korea, Democratic People's Republic of, PRK
7.67395, 1950, Oct Average, Korea, Democratic People's Republic of, PRK
-2.1154, 1950, Nov Average, Korea, Democratic People's Republic of, PRK
-10.426, 1950, Dec Average, Korea, Democratic People's Republic of, PRK
-13.173, 1951, Jan Average, Korea, Democratic People's Republic of, PRK
-9.2509, 1951, Feb Average, Korea, Democratic People's Republic of, PRK
-3.5339, 1951, Mar Average, Korea, Democratic People's Republic of, PRK
5.45197, 1951, Apr Average, Korea, Democratic People's Republic of, PRK
13.0646, 1951, May Average, Korea, Democratic People's Republic of, PRK
16.7762, 1951, Jun Average, Korea, Democratic People's Republic of, PRK
20.6907, 1951, Jul Average, Korea, Democratic People's Republic of, PRK
22.0552, 1951, Aug Average, Korea, Democratic People's Republic of, PRK
13.7509, 1951, Sep Average, Korea, Democratic People's Republic of, PRK
8.49088, 1951, Oct Average, Korea, Democratic People's Republic of, PRK
-0.2874, 1951, Nov Average, Korea, Democratic People's Republic of, PRK
-6.1658, 1951, Dec Average, Korea, Democratic People's Republic of, PRK
-11.594, 1952, Jan Average, Korea, Democratic People's Republic of, PRK
-11.913, 1952, Feb Average, Korea, Democratic People's Republic of, PRK
-2.5765, 1952, Mar Average, Korea, Democratic People's Republic of, PRK
6.28111, 1952, Apr Average, Korea, Democratic People's Republic of, PRK
13.084, 1952, May Average, Korea, Democratic People's Republic of, PRK
17.6562, 1952, Jun Average, Korea, Democratic People's Republic of, PRK
21.1221, 1952, Jul Average, Korea, Democratic People's Republic of, PRK
20.3593, 1952, Aug Average, Korea, Democratic People's Republic of, PRK
14.4403, 1952, Sep Average, Korea, Democratic People's Republic of, PRK
7.63847, 1952, Oct Average, Korea, Democratic People's Republic of, PRK
-0.983, 1952, Nov Average, Korea, Democratic People's Republic of, PRK
-11.397, 1952, Dec Average, Korea, Democratic People's Republic of, PRK
-14.365, 1953, Jan Average, Korea, Democratic People's Republic of, PRK
-9.9651, 1953, Feb Average, Korea, Democratic People's Republic of, PRK
-1.2201, 1953, Mar Average, Korea, Democratic People's Republic of, PRK
5.52437, 1953, Apr Average, Korea, Democratic People's Republic of, PRK
11.488, 1953, May Average, Korea, Democratic People's Republic of, PRK
16.4103, 1953, Jun Average, Korea, Democratic People's Republic of, PRK
20.9788, 1953, Jul Average, Korea, Democratic People's Republic of, PRK
20.2644, 1953, Aug Average, Korea, Democratic People's Republic of, PRK
14.638, 1953, Sep Average, Korea, Democratic People's Republic of, PRK
9.38596, 1953, Oct Average, Korea, Democratic People's Republic of, PRK
-2.4697, 1953, Nov Average, Korea, Democratic People's Republic of, PRK
-7.9703, 1953, Dec Average, Korea, Democratic People's Republic of, PRK
-11.167, 1954, Jan Average, Korea, Democratic People's Republic of, PRK
-8.0297, 1954, Feb Average, Korea, Democratic People's Republic of, PRK
-3.3853, 1954, Mar Average, Korea, Democratic People's Republic of, PRK
6.14963, 1954, Apr Average, Korea, Democratic People's Republic of, PRK
11.3393, 1954, May Average, Korea, Democratic People's Republic of, PRK
14.8726, 1954, Jun Average, Korea, Democratic People's Republic of, PRK
18.0084, 1954, Jul Average, Korea, Democratic People's Republic of, PRK
20.7166, 1954, Aug Average, Korea, Democratic People's Republic of, PRK
14.8496, 1954, Sep Average, Korea, Democratic People's Republic of, PRK
6.74352, 1954, Oct Average, Korea, Democratic People's Republic of, PRK
1.43107, 1954, Nov Average, Korea, Democratic People's Republic of, PRK
-11.857, 1954, Dec Average, Korea, Democratic People's Republic of, PRK
-13.482, 1955, Jan Average, Korea, Democratic People's Republic of, PRK
-8.9254, 1955, Feb Average, Korea, Democratic People's Republic of, PRK
-3.3301, 1955, Mar Average, Korea, Democratic People's Republic of, PRK
5.45215, 1955, Apr Average, Korea, Democratic People's Republic of, PRK
11.1, 1955, May Average, Korea, Democratic People's Republic of, PRK
17.5204, 1955, Jun Average, Korea, Democratic People's Republic of, PRK
21.3433, 1955, Jul Average, Korea, Democratic People's Republic of, PRK
21.5193, 1955, Aug Average, Korea, Democratic People's Republic of, PRK
15.3527, 1955, Sep Average, Korea, Democratic People's Republic of, PRK
6.96015, 1955, Oct Average, Korea, Democratic People's Republic of, PRK
-0.6149, 1955, Nov Average, Korea, Democratic People's Republic of, PRK
-6.5735, 1955, Dec Average, Korea, Democratic People's Republic of, PRK
-13.048, 1956, Jan Average, Korea, Democratic People's Republic of, PRK
-10.924, 1956, Feb Average, Korea, Democratic People's Republic of, PRK
-3.6092, 1956, Mar Average, Korea, Democratic People's Republic of, PRK
5.11313, 1956, Apr Average, Korea, Democratic People's Republic of, PRK
11.7128, 1956, May Average, Korea, Democratic People's Republic of, PRK
15.7916, 1956, Jun Average, Korea, Democratic People's Republic of, PRK
19.6721, 1956, Jul Average, Korea, Democratic People's Republic of, PRK
19.9501, 1956, Aug Average, Korea, Democratic People's Republic of, PRK
15.2462, 1956, Sep Average, Korea, Democratic People's Republic of, PRK
7.58851, 1956, Oct Average, Korea, Democratic People's Republic of, PRK
-3.78, 1956, Nov Average, Korea, Democratic People's Republic of, PRK
-13.576, 1956, Dec Average, Korea, Democratic People's Republic of, PRK
-12.696, 1957, Jan Average, Korea, Democratic People's Republic of, PRK
-12.593, 1957, Feb Average, Korea, Democratic People's Republic of, PRK
-6.2522, 1957, Mar Average, Korea, Democratic People's Republic of, PRK
5.87275, 1957, Apr Average, Korea, Democratic People's Republic of, PRK
12.2757, 1957, May Average, Korea, Democratic People's Republic of, PRK
16.1857, 1957, Jun Average, Korea, Democratic People's Republic of, PRK
18.9329, 1957, Jul Average, Korea, Democratic People's Republic of, PRK
19.2394, 1957, Aug Average, Korea, Democratic People's Republic of, PRK
12.961, 1957, Sep Average, Korea, Democratic People's Republic of, PRK
7.24642, 1957, Oct Average, Korea, Democratic People's Republic of, PRK
1.13489, 1957, Nov Average, Korea, Democratic People's Republic of, PRK
-8.9917, 1957, Dec Average, Korea, Democratic People's Republic of, PRK
-13.872, 1958, Jan Average, Korea, Democratic People's Republic of, PRK
-9.1677, 1958, Feb Average, Korea, Democratic People's Republic of, PRK
-3.033, 1958, Mar Average, Korea, Democratic People's Republic of, PRK
5.59083, 1958, Apr Average, Korea, Democratic People's Republic of, PRK
11.8419, 1958, May Average, Korea, Democratic People's Republic of, PRK
17.5942, 1958, Jun Average, Korea, Democratic People's Republic of, PRK
21.5865, 1958, Jul Average, Korea, Democratic People's Republic of, PRK
19.4649, 1958, Aug Average, Korea, Democratic People's Republic of, PRK
14.6102, 1958, Sep Average, Korea, Democratic People's Republic of, PRK
6.70233, 1958, Oct Average, Korea, Democratic People's Republic of, PRK
-0.4793, 1958, Nov Average, Korea, Democratic People's Republic of, PRK
-5.6121, 1958, Dec Average, Korea, Democratic People's Republic of, PRK
-13.422, 1959, Jan Average, Korea, Democratic People's Republic of, PRK
-5.9999, 1959, Feb Average, Korea, Democratic People's Republic of, PRK
0.26775, 1959, Mar Average, Korea, Democratic People's Republic of, PRK
6.05521, 1959, Apr Average, Korea, Democratic People's Republic of, PRK
13.3315, 1959, May Average, Korea, Democratic People's Republic of, PRK
16.3665, 1959, Jun Average, Korea, Democratic People's Republic of, PRK
20.4685, 1959, Jul Average, Korea, Democratic People's Republic of, PRK
20.9964, 1959, Aug Average, Korea, Democratic People's Republic of, PRK
15.3769, 1959, Sep Average, Korea, Democratic People's Republic of, PRK
8.93868, 1959, Oct Average, Korea, Democratic People's Republic of, PRK
-1.8617, 1959, Nov Average, Korea, Democratic People's Republic of, PRK
-8.1771, 1959, Dec Average, Korea, Democratic People's Republic of, PRK
-13.019, 1960, Jan Average, Korea, Democratic People's Republic of, PRK
-5.7486, 1960, Feb Average, Korea, Democratic People's Republic of, PRK
-1.0497, 1960, Mar Average, Korea, Democratic People's Republic of, PRK
5.23599, 1960, Apr Average, Korea, Democratic People's Republic of, PRK
11.2294, 1960, May Average, Korea, Democratic People's Republic of, PRK
16.3837, 1960, Jun Average, Korea, Democratic People's Republic of, PRK
20.8907, 1960, Jul Average, Korea, Democratic People's Republic of, PRK
20.9611, 1960, Aug Average, Korea, Democratic People's Republic of, PRK
15.4492, 1960, Sep Average, Korea, Democratic People's Republic of, PRK
7.96597, 1960, Oct Average, Korea, Democratic People's Republic of, PRK
-0.8143, 1960, Nov Average, Korea, Democratic People's Republic of, PRK
-10.816, 1960, Dec Average, Korea, Democratic People's Republic of, PRK
-13.444, 1961, Jan Average, Korea, Democratic People's Republic of, PRK
-8.4354, 1961, Feb Average, Korea, Democratic People's Republic of, PRK
-1.1783, 1961, Mar Average, Korea, Democratic People's Republic of, PRK
6.72466, 1961, Apr Average, Korea, Democratic People's Republic of, PRK
12.4357, 1961, May Average, Korea, Democratic People's Republic of, PRK
17.6849, 1961, Jun Average, Korea, Democratic People's Republic of, PRK
22.2004, 1961, Jul Average, Korea, Democratic People's Republic of, PRK
21.3584, 1961, Aug Average, Korea, Democratic People's Republic of, PRK
15.4802, 1961, Sep Average, Korea, Democratic People's Republic of, PRK
8.33756, 1961, Oct Average, Korea, Democratic People's Republic of, PRK
1.33294, 1961, Nov Average, Korea, Democratic People's Republic of, PRK
-8.873, 1961, Dec Average, Korea, Democratic People's Republic of, PRK
-11.817, 1962, Jan Average, Korea, Democratic People's Republic of, PRK
-8.7395, 1962, Feb Average, Korea, Democratic People's Republic of, PRK
-3.2201, 1962, Mar Average, Korea, Democratic People's Republic of, PRK
5.3384, 1962, Apr Average, Korea, Democratic People's Republic of, PRK
12.6698, 1962, May Average, Korea, Democratic People's Republic of, PRK
16.6081, 1962, Jun Average, Korea, Democratic People's Republic of, PRK
20.9201, 1962, Jul Average, Korea, Democratic People's Republic of, PRK
20.3711, 1962, Aug Average, Korea, Democratic People's Republic of, PRK
14.6148, 1962, Sep Average, Korea, Democratic People's Republic of, PRK
6.96854, 1962, Oct Average, Korea, Democratic People's Republic of, PRK
-2.3863, 1962, Nov Average, Korea, Democratic People's Republic of, PRK
-7.5725, 1962, Dec Average, Korea, Democratic People's Republic of, PRK
-16.354, 1963, Jan Average, Korea, Democratic People's Republic of, PRK
-10.012, 1963, Feb Average, Korea, Democratic People's Republic of, PRK
-1.3578, 1963, Mar Average, Korea, Democratic People's Republic of, PRK
5.88186, 1963, Apr Average, Korea, Democratic People's Republic of, PRK
12.6958, 1963, May Average, Korea, Democratic People's Republic of, PRK
16.5457, 1963, Jun Average, Korea, Democratic People's Republic of, PRK
20.378, 1963, Jul Average, Korea, Democratic People's Republic of, PRK
20.8138, 1963, Aug Average, Korea, Democratic People's Republic of, PRK
14.5796, 1963, Sep Average, Korea, Democratic People's Republic of, PRK
7.22278, 1963, Oct Average, Korea, Democratic People's Republic of, PRK
-1.079, 1963, Nov Average, Korea, Democratic People's Republic of, PRK
-7.5508, 1963, Dec Average, Korea, Democratic People's Republic of, PRK
-10.456, 1964, Jan Average, Korea, Democratic People's Republic of, PRK
-12.676, 1964, Feb Average, Korea, Democratic People's Republic of, PRK
-2.5781, 1964, Mar Average, Korea, Democratic People's Republic of, PRK
6.57232, 1964, Apr Average, Korea, Democratic People's Republic of, PRK
13.5104, 1964, May Average, Korea, Democratic People's Republic of, PRK
16.6462, 1964, Jun Average, Korea, Democratic People's Republic of, PRK
20.3957, 1964, Jul Average, Korea, Democratic People's Republic of, PRK
21.0607, 1964, Aug Average, Korea, Democratic People's Republic of, PRK
14.0688, 1964, Sep Average, Korea, Democratic People's Republic of, PRK
7.2268, 1964, Oct Average, Korea, Democratic People's Republic of, PRK
-1.2636, 1964, Nov Average, Korea, Democratic People's Republic of, PRK
-8.8412, 1964, Dec Average, Korea, Democratic People's Republic of, PRK
-13.346, 1965, Jan Average, Korea, Democratic People's Republic of, PRK
-10.274, 1965, Feb Average, Korea, Democratic People's Republic of, PRK
-3.6111, 1965, Mar Average, Korea, Democratic People's Republic of, PRK
4.43715, 1965, Apr Average, Korea, Democratic People's Republic of, PRK
12.2802, 1965, May Average, Korea, Democratic People's Republic of, PRK
17.7173, 1965, Jun Average, Korea, Democratic People's Republic of, PRK
19.9515, 1965, Jul Average, Korea, Democratic People's Republic of, PRK
19.8927, 1965, Aug Average, Korea, Democratic People's Republic of, PRK
14.9966, 1965, Sep Average, Korea, Democratic People's Republic of, PRK
8.4979, 1965, Oct Average, Korea, Democratic People's Republic of, PRK
-0.5687, 1965, Nov Average, Korea, Democratic People's Republic of, PRK
-10.516, 1965, Dec Average, Korea, Democratic People's Republic of, PRK
-13.195, 1966, Jan Average, Korea, Democratic People's Republic of, PRK
-7.9267, 1966, Feb Average, Korea, Democratic People's Republic of, PRK
-2.2415, 1966, Mar Average, Korea, Democratic People's Republic of, PRK
5.29549, 1966, Apr Average, Korea, Democratic People's Republic of, PRK
13.0515, 1966, May Average, Korea, Democratic People's Republic of, PRK
16.1639, 1966, Jun Average, Korea, Democratic People's Republic of, PRK
19.9807, 1966, Jul Average, Korea, Democratic People's Republic of, PRK
21.1838, 1966, Aug Average, Korea, Democratic People's Republic of, PRK
13.278, 1966, Sep Average, Korea, Democratic People's Republic of, PRK
8.48812, 1966, Oct Average, Korea, Democratic People's Republic of, PRK
-0.7914, 1966, Nov Average, Korea, Democratic People's Republic of, PRK
-11.432, 1966, Dec Average, Korea, Democratic People's Republic of, PRK
-12.522, 1967, Jan Average, Korea, Democratic People's Republic of, PRK
-9.7787, 1967, Feb Average, Korea, Democratic People's Republic of, PRK
-1.1664, 1967, Mar Average, Korea, Democratic People's Republic of, PRK
6.3173, 1967, Apr Average, Korea, Democratic People's Republic of, PRK
14.1526, 1967, May Average, Korea, Democratic People's Republic of, PRK
16.6198, 1967, Jun Average, Korea, Democratic People's Republic of, PRK
20.9679, 1967, Jul Average, Korea, Democratic People's Republic of, PRK
22.2857, 1967, Aug Average, Korea, Democratic People's Republic of, PRK
14.3254, 1967, Sep Average, Korea, Democratic People's Republic of, PRK
8.33556, 1967, Oct Average, Korea, Democratic People's Republic of, PRK
-1.8632, 1967, Nov Average, Korea, Democratic People's Republic of, PRK
-13.507, 1967, Dec Average, Korea, Democratic People's Republic of, PRK
-12.961, 1968, Jan Average, Korea, Democratic People's Republic of, PRK
-12.303, 1968, Feb Average, Korea, Democratic People's Republic of, PRK
-1.2866, 1968, Mar Average, Korea, Democratic People's Republic of, PRK
7.33937, 1968, Apr Average, Korea, Democratic People's Republic of, PRK
11.7757, 1968, May Average, Korea, Democratic People's Republic of, PRK
16.425, 1968, Jun Average, Korea, Democratic People's Republic of, PRK
21.0073, 1968, Jul Average, Korea, Democratic People's Republic of, PRK
19.8126, 1968, Aug Average, Korea, Democratic People's Republic of, PRK
14.7246, 1968, Sep Average, Korea, Democratic People's Republic of, PRK
6.62602, 1968, Oct Average, Korea, Democratic People's Republic of, PRK
-0.351, 1968, Nov Average, Korea, Democratic People's Republic of, PRK
-6.4609, 1968, Dec Average, Korea, Democratic People's Republic of, PRK
-13.255, 1969, Jan Average, Korea, Democratic People's Republic of, PRK
-11.737, 1969, Feb Average, Korea, Democratic People's Republic of, PRK
-4.0047, 1969, Mar Average, Korea, Democratic People's Republic of, PRK
5.34724, 1969, Apr Average, Korea, Democratic People's Republic of, PRK
