Rainfall - (MM), Year, Statistics, Country, ISO3
79.5753, 1935, Sep Average, Korea, Democratic People's Republic of, PRK
91.974, 1935, Oct Average, Korea, Democratic People's Republic of, PRK
41.0661, 1935, Nov Average, Korea, Democratic People's Republic of, PRK
11.5422, 1935, Dec Average, Korea, Democratic People's Republic of, PRK
6.39863, 1936, Jan Average, Korea, Democratic People's Republic of, PRK
12.2492, 1936, Feb Average, Korea, Democratic People's Republic of, PRK
42.4122, 1936, Mar Average, Korea, Democratic People's Republic of, PRK
64.4226, 1936, Apr Average, Korea, Democratic People's Republic of, PRK
86.5824, 1936, May Average, Korea, Democratic People's Republic of, PRK
104.955, 1936, Jun Average, Korea, Democratic People's Republic of, PRK
238.3, 1936, Jul Average, Korea, Democratic People's Republic of, PRK
253.195, 1936, Aug Average, Korea, Democratic People's Republic of, PRK
217.113, 1936, Sep Average, Korea, Democratic People's Republic of, PRK
52.0273, 1936, Oct Average, Korea, Democratic People's Republic of, PRK
45.8297, 1936, Nov Average, Korea, Democratic People's Republic of, PRK
28.7033, 1936, Dec Average, Korea, Democratic People's Republic of, PRK
10.8101, 1937, Jan Average, Korea, Democratic People's Republic of, PRK
20.2775, 1937, Feb Average, Korea, Democratic People's Republic of, PRK
42.8691, 1937, Mar Average, Korea, Democratic People's Republic of, PRK
88.2452, 1937, Apr Average, Korea, Democratic People's Republic of, PRK
54.8774, 1937, May Average, Korea, Democratic People's Republic of, PRK
68.0538, 1937, Jun Average, Korea, Democratic People's Republic of, PRK
197.857, 1937, Jul Average, Korea, Democratic People's Republic of, PRK
292.308, 1937, Aug Average, Korea, Democratic People's Republic of, PRK
100.955, 1937, Sep Average, Korea, Democratic People's Republic of, PRK
38.3776, 1937, Oct Average, Korea, Democratic People's Republic of, PRK
12.4766, 1937, Nov Average, Korea, Democratic People's Republic of, PRK
13.8488, 1937, Dec Average, Korea, Democratic People's Republic of, PRK
15.7594, 1938, Jan Average, Korea, Democratic People's Republic of, PRK
14.9803, 1938, Feb Average, Korea, Democratic People's Republic of, PRK
61.9516, 1938, Mar Average, Korea, Democratic People's Republic of, PRK
29.1742, 1938, Apr Average, Korea, Democratic People's Republic of, PRK
126.435, 1938, May Average, Korea, Democratic People's Republic of, PRK
129.186, 1938, Jun Average, Korea, Democratic People's Republic of, PRK
226.052, 1938, Jul Average, Korea, Democratic People's Republic of, PRK
270.703, 1938, Aug Average, Korea, Democratic People's Republic of, PRK
116.533, 1938, Sep Average, Korea, Democratic People's Republic of, PRK
87.5048, 1938, Oct Average, Korea, Democratic People's Republic of, PRK
21.5479, 1938, Nov Average, Korea, Democratic People's Republic of, PRK
20.6456, 1938, Dec Average, Korea, Democratic People's Republic of, PRK
15.4826, 1939, Jan Average, Korea, Democratic People's Republic of, PRK
5.21059, 1939, Feb Average, Korea, Democratic People's Republic of, PRK
28.1654, 1939, Mar Average, Korea, Democratic People's Republic of, PRK
48.9788, 1939, Apr Average, Korea, Democratic People's Republic of, PRK
94.7479, 1939, May Average, Korea, Democratic People's Republic of, PRK
196.309, 1939, Jun Average, Korea, Democratic People's Republic of, PRK
113.467, 1939, Jul Average, Korea, Democratic People's Republic of, PRK
200.604, 1939, Aug Average, Korea, Democratic People's Republic of, PRK
188.734, 1939, Sep Average, Korea, Democratic People's Republic of, PRK
51.2963, 1939, Oct Average, Korea, Democratic People's Republic of, PRK
35.0685, 1939, Nov Average, Korea, Democratic People's Republic of, PRK
9.85011, 1939, Dec Average, Korea, Democratic People's Republic of, PRK
10.4028, 1940, Jan Average, Korea, Democratic People's Republic of, PRK
10.9281, 1940, Feb Average, Korea, Democratic People's Republic of, PRK
10.9773, 1940, Mar Average, Korea, Democratic People's Republic of, PRK
34.0627, 1940, Apr Average, Korea, Democratic People's Republic of, PRK
101.011, 1940, May Average, Korea, Democratic People's Republic of, PRK
132.697, 1940, Jun Average, Korea, Democratic People's Republic of, PRK
234.584, 1940, Jul Average, Korea, Democratic People's Republic of, PRK
209.623, 1940, Aug Average, Korea, Democratic People's Republic of, PRK
94.6168, 1940, Sep Average, Korea, Democratic People's Republic of, PRK
29.8495, 1940, Oct Average, Korea, Democratic People's Republic of, PRK
48.9698, 1940, Nov Average, Korea, Democratic People's Republic of, PRK
24.5549, 1940, Dec Average, Korea, Democratic People's Republic of, PRK
13.7576, 1941, Jan Average, Korea, Democratic People's Republic of, PRK
7.02128, 1941, Feb Average, Korea, Democratic People's Republic of, PRK
54.6859, 1941, Mar Average, Korea, Democratic People's Republic of, PRK
44.0541, 1941, Apr Average, Korea, Democratic People's Republic of, PRK
120.16, 1941, May Average, Korea, Democratic People's Republic of, PRK
133.511, 1941, Jun Average, Korea, Democratic People's Republic of, PRK
168.233, 1941, Jul Average, Korea, Democratic People's Republic of, PRK
285.581, 1941, Aug Average, Korea, Democratic People's Republic of, PRK
74.0907, 1941, Sep Average, Korea, Democratic People's Republic of, PRK
84.1799, 1941, Oct Average, Korea, Democratic People's Republic of, PRK
25.6177, 1941, Nov Average, Korea, Democratic People's Republic of, PRK
18.9378, 1941, Dec Average, Korea, Democratic People's Republic of, PRK
10.3187, 1942, Jan Average, Korea, Democratic People's Republic of, PRK
6.01145, 1942, Feb Average, Korea, Democratic People's Republic of, PRK
48.3917, 1942, Mar Average, Korea, Democratic People's Republic of, PRK
56.9721, 1942, Apr Average, Korea, Democratic People's Republic of, PRK
50.6018, 1942, May Average, Korea, Democratic People's Republic of, PRK
42.8066, 1942, Jun Average, Korea, Democratic People's Republic of, PRK
266.587, 1942, Jul Average, Korea, Democratic People's Republic of, PRK
360.356, 1942, Aug Average, Korea, Democratic People's Republic of, PRK
136.497, 1942, Sep Average, Korea, Democratic People's Republic of, PRK
40.9055, 1942, Oct Average, Korea, Democratic People's Republic of, PRK
27.8548, 1942, Nov Average, Korea, Democratic People's Republic of, PRK
12.7723, 1942, Dec Average, Korea, Democratic People's Republic of, PRK
8.75771, 1943, Jan Average, Korea, Democratic People's Republic of, PRK
6.67723, 1943, Feb Average, Korea, Democratic People's Republic of, PRK
30.8407, 1943, Mar Average, Korea, Democratic People's Republic of, PRK
54.6888, 1943, Apr Average, Korea, Democratic People's Republic of, PRK
77.7322, 1943, May Average, Korea, Democratic People's Republic of, PRK
108.532, 1943, Jun Average, Korea, Democratic People's Republic of, PRK
136.28, 1943, Jul Average, Korea, Democratic People's Republic of, PRK
277.742, 1943, Aug Average, Korea, Democratic People's Republic of, PRK
164.734, 1943, Sep Average, Korea, Democratic People's Republic of, PRK
54.3315, 1943, Oct Average, Korea, Democratic People's Republic of, PRK
28.4899, 1943, Nov Average, Korea, Democratic People's Republic of, PRK
15.5289, 1943, Dec Average, Korea, Democratic People's Republic of, PRK
4.1206, 1944, Jan Average, Korea, Democratic People's Republic of, PRK
11.0759, 1944, Feb Average, Korea, Democratic People's Republic of, PRK
25.615, 1944, Mar Average, Korea, Democratic People's Republic of, PRK
49.6403, 1944, Apr Average, Korea, Democratic People's Republic of, PRK
70.4378, 1944, May Average, Korea, Democratic People's Republic of, PRK
181.236, 1944, Jun Average, Korea, Democratic People's Republic of, PRK
185.38, 1944, Jul Average, Korea, Democratic People's Republic of, PRK
175.358, 1944, Aug Average, Korea, Democratic People's Republic of, PRK
116.471, 1944, Sep Average, Korea, Democratic People's Republic of, PRK
24.7818, 1944, Oct Average, Korea, Democratic People's Republic of, PRK
45.2855, 1944, Nov Average, Korea, Democratic People's Republic of, PRK
10.0941, 1944, Dec Average, Korea, Democratic People's Republic of, PRK
1.91512, 1945, Jan Average, Korea, Democratic People's Republic of, PRK
7.97427, 1945, Feb Average, Korea, Democratic People's Republic of, PRK
68.2351, 1945, Mar Average, Korea, Democratic People's Republic of, PRK
28.8896, 1945, Apr Average, Korea, Democratic People's Republic of, PRK
120.316, 1945, May Average, Korea, Democratic People's Republic of, PRK
235.91, 1945, Jun Average, Korea, Democratic People's Republic of, PRK
346.598, 1945, Jul Average, Korea, Democratic People's Republic of, PRK
193.861, 1945, Aug Average, Korea, Democratic People's Republic of, PRK
101.469, 1945, Sep Average, Korea, Democratic People's Republic of, PRK
76.1418, 1945, Oct Average, Korea, Democratic People's Republic of, PRK
20.11, 1945, Nov Average, Korea, Democratic People's Republic of, PRK
10.1698, 1945, Dec Average, Korea, Democratic People's Republic of, PRK
10.6793, 1946, Jan Average, Korea, Democratic People's Republic of, PRK
12.1303, 1946, Feb Average, Korea, Democratic People's Republic of, PRK
41.5842, 1946, Mar Average, Korea, Democratic People's Republic of, PRK
35.0068, 1946, Apr Average, Korea, Democratic People's Republic of, PRK
66.6124, 1946, May Average, Korea, Democratic People's Republic of, PRK
233.41, 1946, Jun Average, Korea, Democratic People's Republic of, PRK
167.347, 1946, Jul Average, Korea, Democratic People's Republic of, PRK
244.075, 1946, Aug Average, Korea, Democratic People's Republic of, PRK
110.247, 1946, Sep Average, Korea, Democratic People's Republic of, PRK
50.7166, 1946, Oct Average, Korea, Democratic People's Republic of, PRK
13.428, 1946, Nov Average, Korea, Democratic People's Republic of, PRK
11.4043, 1946, Dec Average, Korea, Democratic People's Republic of, PRK
16.5281, 1947, Jan Average, Korea, Democratic People's Republic of, PRK
4.59007, 1947, Feb Average, Korea, Democratic People's Republic of, PRK
52.3537, 1947, Mar Average, Korea, Democratic People's Republic of, PRK
40.598, 1947, Apr Average, Korea, Democratic People's Republic of, PRK
74.7189, 1947, May Average, Korea, Democratic People's Republic of, PRK
168.688, 1947, Jun Average, Korea, Democratic People's Republic of, PRK
357.784, 1947, Jul Average, Korea, Democratic People's Republic of, PRK
286.676, 1947, Aug Average, Korea, Democratic People's Republic of, PRK
115.8, 1947, Sep Average, Korea, Democratic People's Republic of, PRK
20.3394, 1947, Oct Average, Korea, Democratic People's Republic of, PRK
28.6161, 1947, Nov Average, Korea, Democratic People's Republic of, PRK
38.1162, 1947, Dec Average, Korea, Democratic People's Republic of, PRK
34.7981, 1948, Jan Average, Korea, Democratic People's Republic of, PRK
9.64551, 1948, Feb Average, Korea, Democratic People's Republic of, PRK
31.7108, 1948, Mar Average, Korea, Democratic People's Republic of, PRK
47.3386, 1948, Apr Average, Korea, Democratic People's Republic of, PRK
85.1742, 1948, May Average, Korea, Democratic People's Republic of, PRK
189.046, 1948, Jun Average, Korea, Democratic People's Republic of, PRK
298.666, 1948, Jul Average, Korea, Democratic People's Republic of, PRK
207.32, 1948, Aug Average, Korea, Democratic People's Republic of, PRK
107.291, 1948, Sep Average, Korea, Democratic People's Republic of, PRK
46.5705, 1948, Oct Average, Korea, Democratic People's Republic of, PRK
20.4492, 1948, Nov Average, Korea, Democratic People's Republic of, PRK
39.7642, 1948, Dec Average, Korea, Democratic People's Republic of, PRK
14.3832, 1949, Jan Average, Korea, Democratic People's Republic of, PRK
15.7842, 1949, Feb Average, Korea, Democratic People's Republic of, PRK
22.153, 1949, Mar Average, Korea, Democratic People's Republic of, PRK
50.5677, 1949, Apr Average, Korea, Democratic People's Republic of, PRK
82.8403, 1949, May Average, Korea, Democratic People's Republic of, PRK
132.594, 1949, Jun Average, Korea, Democratic People's Republic of, PRK
247.265, 1949, Jul Average, Korea, Democratic People's Republic of, PRK
144.533, 1949, Aug Average, Korea, Democratic People's Republic of, PRK
122.307, 1949, Sep Average, Korea, Democratic People's Republic of, PRK
51.2756, 1949, Oct Average, Korea, Democratic People's Republic of, PRK
30.671, 1949, Nov Average, Korea, Democratic People's Republic of, PRK
12.6685, 1949, Dec Average, Korea, Democratic People's Republic of, PRK
37.5363, 1950, Jan Average, Korea, Democratic People's Republic of, PRK
14.1733, 1950, Feb Average, Korea, Democratic People's Republic of, PRK
19.1002, 1950, Mar Average, Korea, Democratic People's Republic of, PRK
34.4288, 1950, Apr Average, Korea, Democratic People's Republic of, PRK
101.517, 1950, May Average, Korea, Democratic People's Republic of, PRK
145.471, 1950, Jun Average, Korea, Democratic People's Republic of, PRK
313.861, 1950, Jul Average, Korea, Democratic People's Republic of, PRK
131.335, 1950, Aug Average, Korea, Democratic People's Republic of, PRK
92.0474, 1950, Sep Average, Korea, Democratic People's Republic of, PRK
39.4481, 1950, Oct Average, Korea, Democratic People's Republic of, PRK
19.778, 1950, Nov Average, Korea, Democratic People's Republic of, PRK
8.03864, 1950, Dec Average, Korea, Democratic People's Republic of, PRK
5.74244, 1951, Jan Average, Korea, Democratic People's Republic of, PRK
40.0939, 1951, Feb Average, Korea, Democratic People's Republic of, PRK
32.4862, 1951, Mar Average, Korea, Democratic People's Republic of, PRK
45.414, 1951, Apr Average, Korea, Democratic People's Republic of, PRK
69.9269, 1951, May Average, Korea, Democratic People's Republic of, PRK
148.583, 1951, Jun Average, Korea, Democratic People's Republic of, PRK
242.203, 1951, Jul Average, Korea, Democratic People's Republic of, PRK
363.804, 1951, Aug Average, Korea, Democratic People's Republic of, PRK
143.809, 1951, Sep Average, Korea, Democratic People's Republic of, PRK
55.8976, 1951, Oct Average, Korea, Democratic People's Republic of, PRK
41.0052, 1951, Nov Average, Korea, Democratic People's Republic of, PRK
21.2214, 1951, Dec Average, Korea, Democratic People's Republic of, PRK
11.8002, 1952, Jan Average, Korea, Democratic People's Republic of, PRK
15.2677, 1952, Feb Average, Korea, Democratic People's Republic of, PRK
35.7295, 1952, Mar Average, Korea, Democratic People's Republic of, PRK
67.9602, 1952, Apr Average, Korea, Democratic People's Republic of, PRK
29.1723, 1952, May Average, Korea, Democratic People's Republic of, PRK
122.347, 1952, Jun Average, Korea, Democratic People's Republic of, PRK
215.732, 1952, Jul Average, Korea, Democratic People's Republic of, PRK
140.357, 1952, Aug Average, Korea, Democratic People's Republic of, PRK
137.486, 1952, Sep Average, Korea, Democratic People's Republic of, PRK
73.3978, 1952, Oct Average, Korea, Democratic People's Republic of, PRK
32.8387, 1952, Nov Average, Korea, Democratic People's Republic of, PRK
9.86747, 1952, Dec Average, Korea, Democratic People's Republic of, PRK
10.4724, 1953, Jan Average, Korea, Democratic People's Republic of, PRK
3.61515, 1953, Feb Average, Korea, Democratic People's Republic of, PRK
57.2221, 1953, Mar Average, Korea, Democratic People's Republic of, PRK
43.0887, 1953, Apr Average, Korea, Democratic People's Republic of, PRK
110.449, 1953, May Average, Korea, Democratic People's Republic of, PRK
180.71, 1953, Jun Average, Korea, Democratic People's Republic of, PRK
387.832, 1953, Jul Average, Korea, Democratic People's Republic of, PRK
292.221, 1953, Aug Average, Korea, Democratic People's Republic of, PRK
38.1547, 1953, Sep Average, Korea, Democratic People's Republic of, PRK
59.2738, 1953, Oct Average, Korea, Democratic People's Republic of, PRK
26.3697, 1953, Nov Average, Korea, Democratic People's Republic of, PRK
26.3234, 1953, Dec Average, Korea, Democratic People's Republic of, PRK
9.6635, 1954, Jan Average, Korea, Democratic People's Republic of, PRK
59.3942, 1954, Feb Average, Korea, Democratic People's Republic of, PRK
36.0223, 1954, Mar Average, Korea, Democratic People's Republic of, PRK
52.2448, 1954, Apr Average, Korea, Democratic People's Republic of, PRK
76.7831, 1954, May Average, Korea, Democratic People's Republic of, PRK
156.814, 1954, Jun Average, Korea, Democratic People's Republic of, PRK
286.078, 1954, Jul Average, Korea, Democratic People's Republic of, PRK
351.124, 1954, Aug Average, Korea, Democratic People's Republic of, PRK
165.288, 1954, Sep Average, Korea, Democratic People's Republic of, PRK
67.8179, 1954, Oct Average, Korea, Democratic People's Republic of, PRK
27.223, 1954, Nov Average, Korea, Democratic People's Republic of, PRK
21.2845, 1954, Dec Average, Korea, Democratic People's Republic of, PRK
9.66922, 1955, Jan Average, Korea, Democratic People's Republic of, PRK
17.8763, 1955, Feb Average, Korea, Democratic People's Republic of, PRK
39.1324, 1955, Mar Average, Korea, Democratic People's Republic of, PRK
32.4943, 1955, Apr Average, Korea, Democratic People's Republic of, PRK
94.984, 1955, May Average, Korea, Democratic People's Republic of, PRK
135.383, 1955, Jun Average, Korea, Democratic People's Republic of, PRK
262.242, 1955, Jul Average, Korea, Democratic People's Republic of, PRK
78.9764, 1955, Aug Average, Korea, Democratic People's Republic of, PRK
151.735, 1955, Sep Average, Korea, Democratic People's Republic of, PRK
51.0048, 1955, Oct Average, Korea, Democratic People's Republic of, PRK
44.5977, 1955, Nov Average, Korea, Democratic People's Republic of, PRK
7.18042, 1955, Dec Average, Korea, Democratic People's Republic of, PRK
16.5765, 1956, Jan Average, Korea, Democratic People's Republic of, PRK
25.2557, 1956, Feb Average, Korea, Democratic People's Republic of, PRK
71.4926, 1956, Mar Average, Korea, Democratic People's Republic of, PRK
47.7218, 1956, Apr Average, Korea, Democratic People's Republic of, PRK
93.2324, 1956, May Average, Korea, Democratic People's Republic of, PRK
248.286, 1956, Jun Average, Korea, Democratic People's Republic of, PRK
294.262, 1956, Jul Average, Korea, Democratic People's Republic of, PRK
153.463, 1956, Aug Average, Korea, Democratic People's Republic of, PRK
228.933, 1956, Sep Average, Korea, Democratic People's Republic of, PRK
58.3481, 1956, Oct Average, Korea, Democratic People's Republic of, PRK
35.0085, 1956, Nov Average, Korea, Democratic People's Republic of, PRK
14.247, 1956, Dec Average, Korea, Democratic People's Republic of, PRK
24.0932, 1957, Jan Average, Korea, Democratic People's Republic of, PRK
12.1066, 1957, Feb Average, Korea, Democratic People's Republic of, PRK
34.0348, 1957, Mar Average, Korea, Democratic People's Republic of, PRK
62.9453, 1957, Apr Average, Korea, Democratic People's Republic of, PRK
78.4839, 1957, May Average, Korea, Democratic People's Republic of, PRK
83.2345, 1957, Jun Average, Korea, Democratic People's Republic of, PRK
273.85, 1957, Jul Average, Korea, Democratic People's Republic of, PRK
322.495, 1957, Aug Average, Korea, Democratic People's Republic of, PRK
71.0602, 1957, Sep Average, Korea, Democratic People's Republic of, PRK
64.008, 1957, Oct Average, Korea, Democratic People's Republic of, PRK
31.4789, 1957, Nov Average, Korea, Democratic People's Republic of, PRK
27.3389, 1957, Dec Average, Korea, Democratic People's Republic of, PRK
34.1826, 1958, Jan Average, Korea, Democratic People's Republic of, PRK
14.1901, 1958, Feb Average, Korea, Democratic People's Republic of, PRK
27.1767, 1958, Mar Average, Korea, Democratic People's Republic of, PRK
52.8893, 1958, Apr Average, Korea, Democratic People's Republic of, PRK
49.1892, 1958, May Average, Korea, Democratic People's Republic of, PRK
92.3996, 1958, Jun Average, Korea, Democratic People's Republic of, PRK
209.904, 1958, Jul Average, Korea, Democratic People's Republic of, PRK
222.606, 1958, Aug Average, Korea, Democratic People's Republic of, PRK
134.049, 1958, Sep Average, Korea, Democratic People's Republic of, PRK
89.1543, 1958, Oct Average, Korea, Democratic People's Republic of, PRK
17.2987, 1958, Nov Average, Korea, Democratic People's Republic of, PRK
26.76, 1958, Dec Average, Korea, Democratic People's Republic of, PRK
13.0067, 1959, Jan Average, Korea, Democratic People's Republic of, PRK
19.5047, 1959, Feb Average, Korea, Democratic People's Republic of, PRK
48.6196, 1959, Mar Average, Korea, Democratic People's Republic of, PRK
70.4788, 1959, Apr Average, Korea, Democratic People's Republic of, PRK
65.8929, 1959, May Average, Korea, Democratic People's Republic of, PRK
155.247, 1959, Jun Average, Korea, Democratic People's Republic of, PRK
261.909, 1959, Jul Average, Korea, Democratic People's Republic of, PRK
214.795, 1959, Aug Average, Korea, Democratic People's Republic of, PRK
152.613, 1959, Sep Average, Korea, Democratic People's Republic of, PRK
76.311, 1959, Oct Average, Korea, Democratic People's Republic of, PRK
55.1883, 1959, Nov Average, Korea, Democratic People's Republic of, PRK
20.2932, 1959, Dec Average, Korea, Democratic People's Republic of, PRK
8.45357, 1960, Jan Average, Korea, Democratic People's Republic of, PRK
11.7199, 1960, Feb Average, Korea, Democratic People's Republic of, PRK
47.1716, 1960, Mar Average, Korea, Democratic People's Republic of, PRK
21.6868, 1960, Apr Average, Korea, Democratic People's Republic of, PRK
91.2407, 1960, May Average, Korea, Democratic People's Republic of, PRK
247.317, 1960, Jun Average, Korea, Democratic People's Republic of, PRK
238.074, 1960, Jul Average, Korea, Democratic People's Republic of, PRK
385.791, 1960, Aug Average, Korea, Democratic People's Republic of, PRK
126.275, 1960, Sep Average, Korea, Democratic People's Republic of, PRK
31.1549, 1960, Oct Average, Korea, Democratic People's Republic of, PRK
50.8319, 1960, Nov Average, Korea, Democratic People's Republic of, PRK
13.3057, 1960, Dec Average, Korea, Democratic People's Republic of, PRK
8.85351, 1961, Jan Average, Korea, Democratic People's Republic of, PRK
8.1212, 1961, Feb Average, Korea, Democratic People's Republic of, PRK
22.2241, 1961, Mar Average, Korea, Democratic People's Republic of, PRK
31.7774, 1961, Apr Average, Korea, Democratic People's Republic of, PRK
100.52, 1961, May Average, Korea, Democratic People's Republic of, PRK
69.468, 1961, Jun Average, Korea, Democratic People's Republic of, PRK
269.114, 1961, Jul Average, Korea, Democratic People's Republic of, PRK
316.681, 1961, Aug Average, Korea, Democratic People's Republic of, PRK
172.361, 1961, Sep Average, Korea, Democratic People's Republic of, PRK
65.0148, 1961, Oct Average, Korea, Democratic People's Republic of, PRK
55.5017, 1961, Nov Average, Korea, Democratic People's Republic of, PRK
19.1305, 1961, Dec Average, Korea, Democratic People's Republic of, PRK
5.93397, 1962, Jan Average, Korea, Democratic People's Republic of, PRK
29.0241, 1962, Feb Average, Korea, Democratic People's Republic of, PRK
24.4352, 1962, Mar Average, Korea, Democratic People's Republic of, PRK
67.7124, 1962, Apr Average, Korea, Democratic People's Republic of, PRK
32.3095, 1962, May Average, Korea, Democratic People's Republic of, PRK
98.5972, 1962, Jun Average, Korea, Democratic People's Republic of, PRK
293.604, 1962, Jul Average, Korea, Democratic People's Republic of, PRK
415.646, 1962, Aug Average, Korea, Democratic People's Republic of, PRK
214.772, 1962, Sep Average, Korea, Democratic People's Republic of, PRK
22.1516, 1962, Oct Average, Korea, Democratic People's Republic of, PRK
46.2698, 1962, Nov Average, Korea, Democratic People's Republic of, PRK
17.3435, 1962, Dec Average, Korea, Democratic People's Republic of, PRK
8.08133, 1963, Jan Average, Korea, Democratic People's Republic of, PRK
4.49988, 1963, Feb Average, Korea, Democratic People's Republic of, PRK
32.0687, 1963, Mar Average, Korea, Democratic People's Republic of, PRK
90.7691, 1963, Apr Average, Korea, Democratic People's Republic of, PRK
100.614, 1963, May Average, Korea, Democratic People's Republic of, PRK
145.818, 1963, Jun Average, Korea, Democratic People's Republic of, PRK
437.982, 1963, Jul Average, Korea, Democratic People's Republic of, PRK
143.542, 1963, Aug Average, Korea, Democratic People's Republic of, PRK
103.935, 1963, Sep Average, Korea, Democratic People's Republic of, PRK
51.3408, 1963, Oct Average, Korea, Democratic People's Republic of, PRK
34.8354, 1963, Nov Average, Korea, Democratic People's Republic of, PRK
13.2062, 1963, Dec Average, Korea, Democratic People's Republic of, PRK
34.215, 1964, Jan Average, Korea, Democratic People's Republic of, PRK
12.2069, 1964, Feb Average, Korea, Democratic People's Republic of, PRK
40.5618, 1964, Mar Average, Korea, Democratic People's Republic of, PRK
176.711, 1964, Apr Average, Korea, Democratic People's Republic of, PRK
90.1783, 1964, May Average, Korea, Democratic People's Republic of, PRK
111.441, 1964, Jun Average, Korea, Democratic People's Republic of, PRK
389.804, 1964, Jul Average, Korea, Democratic People's Republic of, PRK
339.456, 1964, Aug Average, Korea, Democratic People's Republic of, PRK
107.903, 1964, Sep Average, Korea, Democratic People's Republic of, PRK
64.6553, 1964, Oct Average, Korea, Democratic People's Republic of, PRK
20.4666, 1964, Nov Average, Korea, Democratic People's Republic of, PRK
9.78914, 1964, Dec Average, Korea, Democratic People's Republic of, PRK
20.9295, 1965, Jan Average, Korea, Democratic People's Republic of, PRK
14.3994, 1965, Feb Average, Korea, Democratic People's Republic of, PRK
30.5714, 1965, Mar Average, Korea, Democratic People's Republic of, PRK
31.7675, 1965, Apr Average, Korea, Democratic People's Republic of, PRK
76.0295, 1965, May Average, Korea, Democratic People's Republic of, PRK
49.431, 1965, Jun Average, Korea, Democratic People's Republic of, PRK
307.752, 1965, Jul Average, Korea, Democratic People's Republic of, PRK
357.897, 1965, Aug Average, Korea, Democratic People's Republic of, PRK
38.656, 1965, Sep Average, Korea, Democratic People's Republic of, PRK
38.9469, 1965, Oct Average, Korea, Democratic People's Republic of, PRK
50.2595, 1965, Nov Average, Korea, Democratic People's Republic of, PRK
10.8453, 1965, Dec Average, Korea, Democratic People's Republic of, PRK
9.40077, 1966, Jan Average, Korea, Democratic People's Republic of, PRK
19.7062, 1966, Feb Average, Korea, Democratic People's Republic of, PRK
56.1334, 1966, Mar Average, Korea, Democratic People's Republic of, PRK
42.5995, 1966, Apr Average, Korea, Democratic People's Republic of, PRK
70.3108, 1966, May Average, Korea, Democratic People's Republic of, PRK
202.514, 1966, Jun Average, Korea, Democratic People's Republic of, PRK
368.206, 1966, Jul Average, Korea, Democratic People's Republic of, PRK
277.93, 1966, Aug Average, Korea, Democratic People's Republic of, PRK
148.869, 1966, Sep Average, Korea, Democratic People's Republic of, PRK
94.5036, 1966, Oct Average, Korea, Democratic People's Republic of, PRK
34.2071, 1966, Nov Average, Korea, Democratic People's Republic of, PRK
10.6089, 1966, Dec Average, Korea, Democratic People's Republic of, PRK
14.3696, 1967, Jan Average, Korea, Democratic People's Republic of, PRK
30.889, 1967, Feb Average, Korea, Democratic People's Republic of, PRK
55.6651, 1967, Mar Average, Korea, Democratic People's Republic of, PRK
80.8298, 1967, Apr Average, Korea, Democratic People's Republic of, PRK
86.6085, 1967, May Average, Korea, Democratic People's Republic of, PRK
145.501, 1967, Jun Average, Korea, Democratic People's Republic of, PRK
305.051, 1967, Jul Average, Korea, Democratic People's Republic of, PRK
226.423, 1967, Aug Average, Korea, Democratic People's Republic of, PRK
108.118, 1967, Sep Average, Korea, Democratic People's Republic of, PRK
15.1201, 1967, Oct Average, Korea, Democratic People's Republic of, PRK
26.6262, 1967, Nov Average, Korea, Democratic People's Republic of, PRK
6.52366, 1967, Dec Average, Korea, Democratic People's Republic of, PRK
7.0263, 1968, Jan Average, Korea, Democratic People's Republic of, PRK
12.5866, 1968, Feb Average, Korea, Democratic People's Republic of, PRK
36.5393, 1968, Mar Average, Korea, Democratic People's Republic of, PRK
26.5625, 1968, Apr Average, Korea, Democratic People's Republic of, PRK
95.58, 1968, May Average, Korea, Democratic People's Republic of, PRK
108.888, 1968, Jun Average, Korea, Democratic People's Republic of, PRK
215.268, 1968, Jul Average, Korea, Democratic People's Republic of, PRK
266.974, 1968, Aug Average, Korea, Democratic People's Republic of, PRK
71.0441, 1968, Sep Average, Korea, Democratic People's Republic of, PRK
62.5389, 1968, Oct Average, Korea, Democratic People's Republic of, PRK
49.7815, 1968, Nov Average, Korea, Democratic People's Republic of, PRK
19.455, 1968, Dec Average, Korea, Democratic People's Republic of, PRK
19.7357, 1969, Jan Average, Korea, Democratic People's Republic of, PRK
20.2962, 1969, Feb Average, Korea, Democratic People's Republic of, PRK
18.21, 1969, Mar Average, Korea, Democratic People's Republic of, PRK
115.158, 1969, Apr Average, Korea, Democratic People's Republic of, PRK
135.859, 1969, May Average, Korea, Democratic People's Republic of, PRK
107.933, 1969, Jun Average, Korea, Democratic People's Republic of, PRK
228.268, 1969, Jul Average, Korea, Democratic People's Republic of, PRK
268.801, 1969, Aug Average, Korea, Democratic People's Republic of, PRK
48.8594, 1969, Sep Average, Korea, Democratic People's Republic of, PRK
47.7646, 1969, Oct Average, Korea, Democratic People's Republic of, PRK
19.9927, 1969, Nov Average, Korea, Democratic People's Republic of, PRK
11.8783, 1969, Dec Average, Korea, Democratic People's Republic of, PRK
6.45234, 1970, Jan Average, Korea, Democratic People's Republic of, PRK
31.0581, 1970, Feb Average, Korea, Democratic People's Republic of, PRK
7.94762, 1970, Mar Average, Korea, Democratic People's Republic of, PRK
7.11605, 1970, Apr Average, Korea, Democratic People's Republic of, PRK
84.5692, 1970, May Average, Korea, Democratic People's Republic of, PRK
